id;geom;geom_text;u;v;key;osmid;lanes;name;highway;oneway;reversed;length;maxspeed;speed_kph
342276;x1;LINESTRING(14.4369615 50.1081281,14.4369714 50.1081664,14.4372472 50.1087801);2041965213;712770687;x5;x6;x7;x8;primary;x10;x11;x12;0;62
342313;x1;LINESTRING(14.4489793 50.0943735,14.4487254 50.0943223,14.4486863 50.0943154,14.4486579 50.0943093,14.4484809 50.0942722);2044856712;1108730082;x5;x6;x7;x8;primary;x10;x11;x12;50;50
342532;x1;LINESTRING(14.5264365 50.0772067,14.5261941 50.0772304,14.5261027 50.0772385,14.5258978 50.077256,14.5256527 50.0772751,14.5254701 50.0772871);2047978511;1140807381;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
343065;x1;LINESTRING(14.3604354 50.0489581,14.3608351 50.048921,14.3613902 50.0489067,14.361885 50.048962,14.3622327 50.0490424,14.3625869 50.0491614,14.3628359 50.0492503);2064894395;57099763;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
343070;x1;LINESTRING(14.3753784 50.0556244,14.3741124 50.0556311,14.3737779 50.0556117,14.3734571 50.0555616,14.3730321 50.0554583,14.3727594 50.0553585,14.3725075 50.055241,14.3724419 50.0552067);2064905138;1139437723;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
343545;x1;LINESTRING(14.3970288 49.9732419,14.3970212 49.9736687,14.3969703 49.9743386);2074600917;1465029551;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
343635;x1;LINESTRING(14.6219405 50.1169058,14.621327 50.1168022,14.6197956 50.1165437);2075014180;281194267;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
343685;x1;LINESTRING(14.296031 50.028198,14.2960599 50.0281177,14.2961305 50.0280314,14.296289 50.0278529,14.2964418 50.0276931,14.2965611 50.0275741,14.2966467 50.0274603,14.2967208 50.027325,14.2967775 50.0271896,14.2968355 50.0270902,14.2972325 50.0265431);2076704804;10304599235;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
344117;x1;LINESTRING(14.6512468 50.0081002,14.6508301 50.0083386,14.6453787 50.0113784,14.6432534 50.0125525,14.6429372 50.0127272,14.6383995 50.0152628,14.6374126 50.0158111,14.6363834 50.0163829,14.6355689 50.0168389);2088259792;26509909;x5;x6;x7;x8;secondary;x10;x11;x12;0;63
344425;x1;LINESTRING(14.3095598 50.06254,14.3095274 50.0622976,14.3094894 50.0620425,14.3094832 50.0620088,14.3094579 50.0619244,14.3093952 50.0618333);2092472882;21631613;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
344446;x1;LINESTRING(14.3101566 50.080532,14.3102598 50.0808718,14.310294 50.0809829);2092532691;2092532715;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
344450;x1;LINESTRING(14.310294 50.0809829,14.3102598 50.0808718,14.3101566 50.080532);2092532715;2092532691;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
344547;x1;LINESTRING(14.6081225 50.1078381,14.6080777 50.107839,14.6080315 50.1078567,14.6078895 50.1079903,14.6076597 50.1082066,14.6075569 50.1083101,14.6072775 50.1085848);2092930203;2075012398;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
344671;x1;LINESTRING(14.4356513 50.1385115,14.4359469 50.138369,14.4362747 50.1381919,14.437015 50.1377776,14.4374368 50.1376135,14.4379638 50.1374754,14.4382712 50.1374078,14.4386727 50.1373289,14.4384706 50.1369855,14.4383702 50.1368149,14.4383003 50.1366353,14.4382858 50.1361821,14.4382934 50.1361234);2096981973;471792599;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
344705;x1;LINESTRING(14.6141736 50.1155999,14.6148777 50.1157181,14.6167877 50.1160387);2097763805;30233504;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
345805;x1;LINESTRING(14.4139646 50.0760225,14.4139271 50.0759018,14.4139238 50.075891,14.4139188 50.0758678,14.4139043 50.0758223,14.4138947 50.0757922);2131375994;4696829328;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
345806;x1;LINESTRING(14.4142147 50.0762491,14.4142056 50.0763409);2131376003;5390244772;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
346015;x1;LINESTRING(14.3299412 50.0610655,14.3303604 50.0610203,14.3304277 50.0609811,14.3304825 50.0609238,14.3304731 50.0608549,14.3303839 50.0605682);2142825942;2142825937;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
347257;x1;LINESTRING(14.5534087 50.0154782,14.5536 50.0155198,14.5539464 50.0155636);2185624500;4972774638;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;50;50
347300;x1;LINESTRING(14.506254 50.1496169,14.5062103 50.149631,14.5061547 50.1496393,14.5061012 50.1496386,14.5060472 50.1496291);2193318550;5762241478;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
347410;x1;LINESTRING(14.5889143 50.1034943,14.5888842 50.103483);2197936273;889937569;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
348756;x1;LINESTRING(14.4667985 50.0003267,14.4667178 50.0005474);2220020138;29942532;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
349885;x1;LINESTRING(14.4364561 50.0980273,14.4359598 50.0980782,14.4358744 50.0980837,14.4358127 50.0980851,14.4357487 50.0980817,14.4356878 50.0980722,14.4356292 50.0980559,14.4355799 50.0980366);2266256429;309298348;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
350086;x1;LINESTRING(14.3251147 50.0294815,14.3248835 50.0295114,14.3243568 50.0295278,14.3242794 50.0295291,14.3242126 50.0295293,14.3237971 50.0295297);2271704583;2271704584;x5;x6;x7;x8;['service', 'unclassified'];x10;x11;x12;0;32
350088;x1;LINESTRING(14.3237971 50.0295297,14.3242126 50.0295293,14.3242794 50.0295291,14.3243568 50.0295278,14.3248835 50.0295114,14.3251147 50.0294815);2271704584;2271704583;x5;x6;x7;x8;['service', 'unclassified'];x10;x11;x12;0;32
350982;x1;LINESTRING(14.2837945 50.0553116,14.2839738 50.0553855,14.2840212 50.0554051,14.2844669 50.055586,14.2856678 50.0560783,14.2859963 50.0561996,14.2860527 50.056219);2278845744;2310721750;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
352094;x1;LINESTRING(14.4016352 50.1067814,14.4015897 50.1068353,14.4015642 50.1068467,14.4014827 50.1070926);2303785114;527868447;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;50;50
352689;x1;LINESTRING(14.4692 50.0993304,14.4692648 50.0993022);2327395119;2158126162;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
352691;x1;LINESTRING(14.4692976 50.0993469,14.4697402 50.0994858);2327395120;2158126182;x5;x6;x7;x8;primary;x10;x11;x12;50;50
353376;x1;LINESTRING(14.5366977 49.9701704,14.5363263 49.9701103,14.5357627 49.9700282,14.5351586 49.9699258,14.5348448 49.9698725,14.5345487 49.9698049,14.5342734 49.9697416,14.5339631 49.9696588,14.5337772 49.9696045,14.5335634 49.9695294,14.5332266 49.9694158,14.5328832 49.9692769);2364794957;7160194376;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
353826;x1;LINESTRING(14.3518762 50.0498062,14.3518431 50.0499398,14.3518349 50.0499728,14.3518093 50.050076);2396486672;243900615;x5;x6;x7;x8;primary;x10;x11;x12;50;50
354134;x1;LINESTRING(14.4413332 50.0446771,14.4420888 50.0446079,14.4421385 50.0446076,14.4422019 50.0446072,14.4427352 50.0449558);2423332389;10304798907;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
354614;x1;LINESTRING(14.3276542 50.1489102,14.3272133 50.1490959,14.326924 50.1492107,14.3227469 50.1508097,14.32246 50.1509225);2441228465;2575075192;x5;x6;x7;x8;secondary;x10;x11;x12;0;60
355111;x1;LINESTRING(14.4352928 50.1136955,14.4353631 50.1135489,14.4363712 50.1113278,14.43641 50.1112377);2459858351;3726122882;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355687;x1;LINESTRING(14.4401354 50.1066956,14.4400649 50.1066924);2507655878;25681696;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355690;x1;LINESTRING(14.4405539 50.1067195,14.4401354 50.1066956);2507655886;2507655878;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355693;x1;LINESTRING(14.4408537 50.1067366,14.4405539 50.1067195);2507655889;2507655886;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355808;x1;LINESTRING(14.4419087 50.1080405,14.4420718 50.1080257,14.4422575 50.1080104,14.4431413 50.1079874,14.4431791 50.1079876,14.4432437 50.1079858,14.4434064 50.1079824);2523983335;2525014049;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355872;x1;LINESTRING(14.4448307 50.1079241,14.4461047 50.1078257);2525014044;2525014041;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
355876;x1;LINESTRING(14.4436073 50.1079805,14.4436341 50.1080298,14.4436503 50.1080578,14.4436685 50.1080875);2525014046;2525014052;x5;x6;x7;x8;primary;x10;x11;x12;50;50
355900;x1;LINESTRING(14.4496678 50.1139183,14.4498443 50.1138815,14.4500906 50.1138349,14.4504177 50.1137904,14.4507442 50.1137775);2525591013;248179181;x5;x6;x7;x8;primary;x10;x11;x12;50;50
356085;x1;LINESTRING(14.4672413 50.0386095,14.4676597 50.0387861,14.468041 50.0389635,14.4682451 50.0390643,14.468405 50.0391488,14.4686024 50.0392558);2554471732;32436696;x5;x6;x7;x8;trunk;x10;x11;x12;80;80
356086;x1;LINESTRING(14.4672413 50.0386095,14.4674132 50.0386722,14.4675899 50.038729,14.4677711 50.0387797,14.4679561 50.0388244,14.4681445 50.0388627,14.4683051 50.03889,14.4684675 50.0389127,14.4685627 50.0389215,14.4687252 50.0389331,14.4689642 50.0389469,14.4692999 50.0389663,14.469588 50.0389876,14.4697362 50.0390112,14.4698732 50.0390407,14.469986 50.0390668,14.4700933 50.0390944,14.4704838 50.039221,14.4709272 50.0393925);2554471732;8483768513;x5;x6;x7;x8;trunk_link;x10;x11;x12;80;80
356951;x1;LINESTRING(14.4962369 50.1351341,14.4957978 50.1355725,14.4953896 50.1360476,14.4953312 50.1361156,14.495024 50.1364545,14.494836 50.1366686,14.4945139 50.1370225,14.4939924 50.1375448,14.4933333 50.1381886,14.4931129 50.1384236,14.4930372 50.1385311,14.49295 50.1386677,14.4928859 50.138799,14.4928427 50.1389305,14.4928047 50.1391082,14.4927961 50.1392416,14.4928123 50.1393973,14.4928403 50.139515,14.4928901 50.1396463,14.4929886 50.1398309,14.4930423 50.1399106,14.4930806 50.1399514,14.4931411 50.1400005,14.4932118 50.1400436,14.4932835 50.1400789,14.4933633 50.1401063,14.4934491 50.1401248,14.4935384 50.1401341,14.4936289 50.1401338,14.4937097 50.1401254,14.4937877 50.1401093,14.4938611 50.1400859,14.4939282 50.1400558,14.4939876 50.1400197,14.4940379 50.1399783,14.494081 50.1399201,14.4941117 50.1398588,14.4941258 50.1398129,14.494133 50.1397663,14.4941331 50.1397195,14.4940715 50.1394471,14.494116 50.1393263);2595250375;355734969;x5;x6;x7;x8;['primary', 'trunk_link'];x10;x11;x12;80;80
358255;x1;LINESTRING(14.5065837 50.0212426,14.5066307 50.0213165,14.5066283 50.0214387,14.5065926 50.0216318,14.5064299 50.0221689,14.5062975 50.0223435,14.5059359 50.0225775,14.5041027 50.0232335,14.5039642 50.0232902,14.5039377 50.0232947,14.5039051 50.0232945,14.5037437 50.0232828,14.5034488 50.0232456,14.5034078 50.0232291,14.5033764 50.0232042,14.5033615 50.0231742,14.5033577 50.0231337,14.503827 50.0216931,14.5039428 50.0213151,14.5039755 50.021206);2704501130;10130177716;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
359002;x1;LINESTRING(14.5205552 50.0259089,14.5209206 50.0260299,14.5212131 50.0261174,14.5213862 50.0261974,14.5215209 50.0262692);2778975407;1088186558;x5;x6;x7;x8;secondary;x10;x11;x12;40;40
359191;x1;LINESTRING(14.4889409 49.9994115,14.4899452 49.9996357,14.4907221 49.9998241,14.4917722 50.0000906,14.4920593 50.0001676,14.4929717 50.0004488,14.4940218 50.0007665,14.4950102 50.001095,14.4957827 50.0013639,14.4975087 50.0019975,14.4982637 50.0022871,14.4985735 50.0024164,14.4988096 50.0025121,14.499004 50.0026276,14.4991636 50.0027319);2809484461;1423341650;x5;x6;x7;x8;secondary;x10;x11;x12;70;70
359602;x1;LINESTRING(14.5088878 50.0230508,14.5089792 50.0233191,14.5090127 50.023428);2848740777;9335778358;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
359928;x1;LINESTRING(14.4184635 50.0614314,14.4185822 50.0613093,14.4186567 50.0612221,14.4187902 50.061038,14.4188368 50.060969,14.4188769 50.0608983,14.4189864 50.060702,14.4190041 50.060664);2888768211;8458552788;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
360280;x1;LINESTRING(14.4521788 50.1584027,14.4524209 50.1601813,14.4524945 50.1607057,14.4525434 50.1610752,14.4526169 50.1616484);2916174958;25987741;x5;x6;x7;x8;secondary;x10;x11;x12;0;70
360490;x1;LINESTRING(14.4856774 50.1556314,14.4857103 50.1553368);2921495008;73336261;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
361510;x1;LINESTRING(14.2714704 50.0861001,14.2711982 50.085948,14.2709681 50.0857579,14.2706673 50.0855576,14.2703848 50.0854421,14.2701615 50.0853866,14.2698562 50.08535,14.2691109 50.0853275);2976641147;2976641146;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
361553;x1;LINESTRING(14.5487551 50.0758598,14.5486516 50.0760034,14.5486279 50.0760458,14.548618 50.0760889,14.5486153 50.0761304,14.5486161 50.0761601,14.5486225 50.0761863,14.5486368 50.0762107,14.5486647 50.0762387);2980969998;251345124;x5;x6;x7;x8;trunk_link;x10;x11;x12;30;30
361628;x1;LINESTRING(14.4431552 50.0517244,14.4431436 50.0515666,14.4431423 50.051474,14.4431344 50.0514306,14.4431221 50.0513907,14.4431011 50.0513424,14.4430769 50.0512954,14.4430481 50.051249,14.4430147 50.051202,14.4429802 50.0511599,14.4429435 50.0511227,14.4429091 50.051092,14.4428588 50.0510522,14.442803 50.0510171,14.4427115 50.0509698,14.4426303 50.0509299);2991866170;8561899686;x5;x6;x7;x8;primary_link;x10;x11;x12;50;50
362213;x1;LINESTRING(14.4138931 50.006435,14.4138613 50.0064898,14.4136739 50.0068129,14.4136596 50.0068365,14.4136922 50.006906);3047434018;10100915336;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
362380;x1;LINESTRING(14.2674511 50.0844252,14.2674352 50.0844753,14.2674329 50.0845199,14.2674391 50.0845579,14.2675013 50.0846442,14.267659 50.0847892,14.2678134 50.0849139,14.2679912 50.0850199,14.2681347 50.0850828,14.268305 50.0851365,14.2685164 50.0851822,14.2687716 50.0851895,14.2693629 50.0852096);3080043265;320010121;x5;x6;x7;x8;motorway_link;x10;x11;x12;0;98
362611;x1;LINESTRING(14.4629378 50.0289323,14.4632229 50.0290671,14.4633119 50.0291042,14.4633509 50.0291588);3108059139;3109464662;x5;x6;x7;x8;['track', 'service'];x10;x11;x12;0;42
362621;x1;LINESTRING(14.5844385 50.1180194,14.584678 50.1180628,14.584965 50.1180915,14.5852713 50.1180971,14.5855113 50.1180864,14.585778 50.1180519);3108092664;3108092665;x5;x6;x7;x8;motorway_link;x10;x11;x12;80;80
362625;x1;LINESTRING(14.560669 50.1194117,14.5612178 50.119248,14.5613685 50.1191834,14.5615015 50.1191122,14.5616487 50.1190045,14.5617598 50.1188885,14.561851 50.1187653,14.5619414 50.1186198,14.5620226 50.1185068,14.5621172 50.1184151,14.5622141 50.1183456,14.5623406 50.1182951,14.5626972 50.1181682,14.5627278 50.1181573,14.5627718 50.1181428,14.5628728 50.1181096);3108092707;10271692496;x5;x6;x7;x8;trunk_link;x10;x11;x12;0;69
362704;x1;LINESTRING(14.3817853 50.088763,14.3816854 50.0886927,14.3815297 50.0885699,14.3814262 50.0884762,14.3813627 50.0884128,14.3812869 50.0883296,14.3812142 50.0882372,14.3811703 50.0881754,14.3810696 50.088005);3124374231;478226166;x5;x6;x7;x8;trunk;x10;x11;x12;70;70
362980;x1;LINESTRING(14.5171451 50.1048815,14.5170674 50.1048704,14.516208 50.1047347,14.5151759 50.1044896,14.5150371 50.1045161,14.5149364 50.1044872,14.5143386 50.104377);3136435822;907008584;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
362993;x1;LINESTRING(14.3057633 50.0770246,14.3045249 50.0770719,14.3042803 50.0770813);3138935449;3138935451;x5;x6;x7;x8;primary;x10;x11;x12;50;50
363005;x1;LINESTRING(14.4995382 50.0658495,14.5003159 50.0656981);3139668707;614418075;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
363021;x1;LINESTRING(14.6427661 49.9885361,14.6428827 49.9886067,14.6430346 49.9887282,14.6434869 49.9892771);3143288721;1844650278;x5;x6;x7;x8;secondary;x10;x11;x12;80;80
363498;x1;LINESTRING(14.2533519 50.0814752,14.2532489 50.0815028);3174723195;1138319346;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
363720;x1;LINESTRING(14.5311937 50.1045704,14.5312068 50.1045101,14.5312295 50.1044283,14.5312554 50.1043555,14.5312887 50.104276,14.5313274 50.104199,14.531371 50.104125,14.5314074 50.1040681,14.531476 50.1039795,14.5315311 50.1039127,14.5315977 50.1038398,14.5316591 50.1037768,14.5317336 50.1037041,14.5318032 50.1036419,14.5318798 50.1035751,14.5320489 50.1034317,14.5321984 50.1033043,14.5323457 50.1031767,14.5324187 50.1031125,14.5324981 50.1030422,14.5325585 50.1029847,14.5326282 50.1029175,14.5326943 50.1028488,14.5327546 50.1027806,14.5328106 50.1027083,14.532864 50.1026342,14.5329106 50.1025593,14.5329497 50.1024866,14.5329868 50.1024089,14.5330178 50.1023302,14.5330429 50.1022523,14.5330624 50.1021727,14.533076 50.1020935,14.5330817 50.1020463,14.5330856 50.1020144,14.5330878 50.1019368,14.5330848 50.1018536,14.5330806 50.1018143,14.533076 50.1017706,14.5330623 50.1016941,14.5330443 50.1016158,14.5330202 50.1015373,14.5329918 50.1014616,14.532955 50.1013837,14.5329128 50.1013101,14.5328645 50.101236,14.5328106 50.1011652,14.5327539 50.1010964,14.5326994 50.1010334,14.5326648 50.100997,14.5326301 50.1009605,14.5325606 50.100892,14.5324911 50.1008264,14.5324189 50.1007611,14.5323355 50.1006876,14.532274 50.1006334,14.5321279 50.1005053,14.5320541 50.1004411,14.5319798 50.1003766,14.5319058 50.1003116,14.5317614 50.1001845,14.5316901 50.1001216,14.5316167 50.100055,14.5315436 50.0999888,14.5314083 50.0998603,14.5312828 50.0997305,14.5312183 50.0996593,14.5311572 50.0995889,14.5310991 50.0995154,14.5310512 50.0994502,14.5310009 50.0993742,14.5309544 50.0992973,14.5309393 50.0992707,14.5309137 50.0992255,14.5308715 50.0991464,14.5308347 50.0990708,14.530765 50.0989164,14.5307001 50.0987627,14.5306672 50.0986824,14.5306026 50.0985232,14.5305112 50.098292,14.5304828 50.0982115,14.5303721 50.0978975,14.5303022 50.0976525,14.5301946 50.0970156,14.5301604 50.0966015,14.5301927 50.096129,14.5302366 50.0958338,14.5303113 50.0955006,14.530364 50.0953237,14.5304172 50.09517,14.5304755 50.0950164,14.5305405 50.0948651,14.5306098 50.0947138,14.5306872 50.0945643,14.5307705 50.0944121,14.530908 50.0941824);3189077125;30575983;x5;x6;x7;x8;primary;x10;x11;x12;0;60
364210;x1;LINESTRING(14.4103489 50.0725839,14.4102728 50.072929,14.410264 50.0729786,14.4102475 50.0730239,14.4100343 50.0734707);3202814936;1073184258;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
364211;x1;LINESTRING(14.4103489 50.0725839,14.4102602 50.0728112,14.4101155 50.0730939,14.4099228 50.073466,14.4096362 50.0740318,14.409614 50.0740768,14.4095945 50.0741146,14.4095754 50.07415,14.4095497 50.0741864,14.4095201 50.0742211,14.4094851 50.074259,14.4094435 50.0742966,14.4093996 50.0743328,14.4093106 50.0744006,14.4092232 50.0744673,14.4091462 50.0745442,14.4091077 50.0745956,14.409097 50.0746164,14.4090863 50.0746372,14.4090697 50.0746687,14.4089804 50.0748513);3202814936;8571419396;x5;x6;x7;x8;primary;x10;x11;x12;50;50
364741;x1;LINESTRING(14.2746873 50.0521183,14.2746288 50.0521443,14.2745463 50.05219,14.2744652 50.0522401);3250328986;3250328987;x5;x6;x7;x8;secondary_link;x10;x11;x12;90;90
364743;x1;LINESTRING(14.2744652 50.0522401,14.2744009 50.0523346,14.274378 50.052382,14.2743655 50.0524195,14.2743581 50.0524669,14.274364 50.0525195,14.2743773 50.0525774,14.2744031 50.0526386,14.2744342 50.052695,14.274477 50.0527633,14.2745198 50.0528235,14.2745678 50.0528847,14.2746166 50.0529412,14.2746794 50.0530038,14.2747355 50.0530554,14.2747872 50.0530977,14.2748456 50.0531422,14.2749179 50.053192,14.2749896 50.0532361,14.2750701 50.0532807,14.2751388 50.0533158,14.2752311 50.0533594,14.2753036 50.0533894,14.2753989 50.0534218,14.2754923 50.0534488,14.2755694 50.0534654,14.2756425 50.053475,14.275708 50.0534775,14.2757791 50.0534762,14.2758471 50.0534692,14.2759128 50.0534563,14.2759832 50.0534344,14.2760438 50.0534084,14.2760949 50.0533803,14.2761354 50.0533507,14.2761723 50.0533174,14.2762028 50.0532795,14.2762261 50.0532421,14.2762409 50.0532073,14.2762519 50.0531618,14.2762555 50.0531196,14.2762528 50.0530767,14.2762444 50.0530336,14.2762059 50.0528212);3250328987;3250328993;x5;x6;x7;x8;['motorway_link', 'secondary_link'];x10;x11;x12;0;110
364749;x1;LINESTRING(14.2773374 50.0546801,14.2773413 50.0547404,14.2773451 50.0548457,14.277346 50.0549532,14.2773432 50.0550919,14.2773369 50.0551997,14.2773281 50.0553088,14.2773153 50.0554164,14.2773051 50.0554955,14.2772905 50.055603,14.2772686 50.0557381,14.2772456 50.0558759,14.2771989 50.0561343,14.2771466 50.0563814,14.2770114 50.0569755);3250329012;21312373;x5;x6;x7;x8;motorway_link;x10;x11;x12;130;130
365014;x1;LINESTRING(14.5361128 50.1094271,14.5359834 50.1094463);3269234925;3269234924;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
365059;x1;LINESTRING(14.3854043 50.0787245,14.3854131 50.0790324,14.3854135 50.0790469,14.3854112 50.0791197,14.3854112 50.0791573,14.3852774 50.0791603,14.3852637 50.079451,14.3852495 50.0797528);3271307273;5165088236;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;0;41
365098;x1;LINESTRING(14.3880689 50.0929562,14.3883512 50.0930979,14.3887814 50.093296,14.3889825 50.0933867,14.3890881 50.0934298);3274778762;360342701;x5;x6;x7;x8;primary;x10;x11;x12;50;50
365997;x1;LINESTRING(14.4719882 50.0809199,14.4725251 50.0795693,14.4725831 50.0794086,14.4726261 50.079218,14.4726505 50.0791478,14.4727832 50.0788188,14.4727925 50.0787956,14.4728045 50.0787672,14.4728995 50.078543,14.4729217 50.0784973);3374602618;29527231;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
366075;x1;LINESTRING(14.430845 50.0560564,14.430562 50.0557254,14.4305983 50.0556738,14.430783 50.0555846,14.4312994 50.0553523,14.4313828 50.0553398,14.4320329 50.0550198,14.4320829 50.0549441);3392393211;266942384;x5;x6;x7;x8;['residential', 'service'];x10;x11;x12;30;30
366105;x1;LINESTRING(14.4678947 50.0398464,14.4678246 50.0398234,14.4676787 50.0397727,14.4675711 50.0397314,14.4675308 50.0397149,14.4674959 50.0396978,14.4674563 50.0396757,14.4674206 50.0396543,14.4673839 50.039628,14.4673493 50.0395948);3402089890;31203219;x5;x6;x7;x8;trunk_link;x10;x11;x12;50;50
366144;x1;LINESTRING(14.5858101 50.1097141,14.5857739 50.1097133,14.5857461 50.1097081,14.5857199 50.1096972,14.5856879 50.109675);3411057021;3411057016;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
366182;x1;LINESTRING(14.3945475 50.1098837,14.3945033 50.109962,14.3944024 50.1101412,14.3943538 50.1102723,14.39432 50.1104129);3413709783;25950344;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
366423;x1;LINESTRING(14.5691229 50.0506605,14.5695458 50.0504098);3440419508;65354089;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
366484;x1;LINESTRING(14.4160219 50.0897553,14.4159078 50.0894906,14.4158953 50.0894617);3442721045;3442721033;x5;x6;x7;x8;secondary;x10;x11;x12;0;58
366976;x1;LINESTRING(14.2311622 50.0338846,14.2311403 50.0338745,14.231122 50.0338618,14.2311081 50.0338469,14.2310992 50.0338305,14.2310956 50.0338133,14.2310977 50.033796,14.2311051 50.0337792,14.2311178 50.0337639);3523166591;3523166693;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367249;x1;LINESTRING(14.4893648 49.9923252,14.4895319 49.9920828);3593219743;6118690544;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367250;x1;LINESTRING(14.4893648 49.9923252,14.489271 49.9924615);3593219743;25919419;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367276;x1;LINESTRING(14.485153 49.9983372,14.485166 49.9983167);3593917041;1917280762;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367279;x1;LINESTRING(14.4851 49.9986648,14.4851283 49.9986805,14.485158 49.9986908,14.4851925 49.998698,14.4856482 49.998778);3594001045;3594001048;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367378;x1;LINESTRING(14.4901087 50.0316858,14.4903636 50.0315621);3602018569;3535120520;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367528;x1;LINESTRING(14.2601029 50.0811567,14.2604799 50.0810753,14.2606873 50.08102);3615171706;8310743856;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367532;x1;LINESTRING(14.2613184 50.0808408,14.2611132 50.0809064);3615172713;25923386;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
367546;x1;LINESTRING(14.4868752 50.0405622,14.4868436 50.0406036,14.48682 50.0406498,14.4868087 50.0406849,14.4868052 50.0407151,14.4868047 50.0407468,14.4868065 50.0407745,14.4868223 50.0408239,14.4868453 50.0408655,14.4868815 50.0409152,14.4869157 50.0409497,14.4869641 50.0409884,14.4870208 50.0410217,14.4870782 50.0410514,14.4872363 50.0411181);3616030645;684045;x5;x6;x7;x8;secondary_link;x10;x11;x12;50;50
367572;x1;LINESTRING(14.4024619 50.0744195,14.4022273 50.074408,14.4021706 50.0744052);3617456323;309109042;x5;x6;x7;x8;primary;x10;x11;x12;50;50
367842;x1;LINESTRING(14.5487436 50.0662199,14.5483023 50.0664724);3653308944;3653308945;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
368004;x1;LINESTRING(14.4945767 50.0726373,14.4954875 50.0726926,14.4961512 50.0727335);3662286510;1052194909;x5;x6;x7;x8;secondary;x10;x11;x12;50;50
368115;x1;LINESTRING(14.6047837 50.0133898,14.604646 50.0132227,14.6045199 50.0131762,14.6037769 50.0131883,14.6034057 50.0131905,14.6031705 50.0131766,14.6030808 50.0131807,14.6028848 50.0131763,14.6025858 50.0132204,14.6022757 50.0132935,14.601954 50.0133934,14.6016726 50.0135129,14.601411 50.0136514,14.6012691 50.013769,14.6008928 50.0141301,14.6007719 50.0143101,14.6006816 50.0143965,14.6005286 50.014479,14.599469 50.0148042);3667740233;2831232245;x5;x6;x7;x8;['track', 'residential'];x10;x11;x12;0;42
368123;x1;LINESTRING(14.4404901 50.0527045,14.4404933 50.0526833,14.4404908 50.0526629,14.4404884 50.0526543,14.4404846 50.0526402,14.4404715 50.0526162,14.440451 50.0525983,14.4402614 50.0524882);3668083222;1863276898;x5;x6;x7;x8;primary_link;x10;x11;x12;0;61
