WKT;osmid;y;x
x;21033851;50.1563;14.5757
x;21033857;50.1605;14.5725
x;21033869;50.1501;14.5631
x;21050364;50.1574;14.5442
x;21050387;50.155;14.5386
x;21050388;50.1524;14.5303
x;21050389;50.1511;14.5313
x;21050390;50.149;14.531
x;21050391;50.1472;14.531
x;21050392;50.1471;14.529
x;21050394;50.1476;14.5263
x;21050397;50.1501;14.5203
x;21050399;50.1491;14.5192
x;21050450;50.1509;14.5151
x;21050451;50.1506;14.5129
x;21059388;50.0422;14.4475
x;21059390;50.0412;14.4424
x;21059391;50.0418;14.4422
x;21059568;50.0366;14.4342
x;21059602;50.0365;14.436
x;21060296;50.039;14.4355
x;21060297;50.0385;14.435
x;21060346;50.0332;14.4218
x;21060911;50.0352;14.4132
x;21257657;50.0782;14.4021
x;21257660;50.0786;14.4031
x;21257795;50.0914;14.4103
x;21257798;50.0922;14.4114
x;21257803;50.0932;14.4135
x;21257833;50.0965;14.4324
x;21257847;50.0973;14.4357
x;21257883;50.1111;14.4452
x;21257903;50.1176;14.4655
x;21258304;50.0386;14.4574
x;21258305;50.0385;14.4576
x;21258311;50.0382;14.4581
x;21258323;50.0439;14.4623
x;21258327;50.0459;14.461
x;21258404;50.0386;14.4584
x;21258405;50.0385;14.4578
x;21258497;50.0595;14.4064
x;21258510;50.0678;14.4022
x;21258521;50.0688;14.4017
x;21258654;50.0572;14.2885
x;21258660;50.0568;14.2875
x;21258661;50.0565;14.2871
x;21262514;50.0788;14.5191
x;21262515;50.083;14.5203
x;21262517;50.0827;14.5358
x;21262518;50.0775;14.5187
x;21262857;50.0893;14.5134
x;21262859;50.0901;14.5134
x;21262875;50.0926;14.4974
x;21262882;50.0966;14.4958
x;21262883;50.0991;14.4936
x;21262900;50.1033;14.4541
x;21262901;50.1042;14.4541
x;21262903;50.1042;14.4525
x;21262905;50.1042;14.4499
x;21262908;50.1041;14.4469
x;21262909;50.105;14.4468
x;21262919;50.1081;14.4387
x;21262921;50.107;14.4376
x;21262925;50.1071;14.4363
x;21262926;50.1065;14.4351
x;21262933;50.1085;14.4329
x;21262938;50.1095;14.4318
x;21262950;50.1113;14.4167
x;21262953;50.1123;14.4166
x;21262981;50.1372;14.3959
x;21262985;50.1436;14.3992
x;21262991;50.1558;14.4018
x;21262999;50.1573;14.41
x;21263000;50.1561;14.409
x;21263004;50.1526;14.4055
x;21263006;50.1507;14.405
x;21263008;50.1489;14.4042
x;21263121;50.151;14.4357
x;21263123;50.1509;14.4381
x;21263126;50.1077;14.6071
x;21263128;50.1079;14.6055
x;21263132;50.1031;14.6099
x;21263162;50.0355;14.5932
x;21263163;50.0353;14.5928
x;21263164;50.0366;14.5909
x;21263165;50.0359;14.5898
x;21263167;50.0346;14.5917
x;21263171;50.0817;14.5907
x;21263177;50.081;14.6127
x;21263179;50.0802;14.627
x;21263182;50.0793;14.6417
x;21263184;50.0788;14.6452
x;21263185;50.0788;14.6453
x;21263193;50.0784;14.6477
x;21263194;50.0769;14.6566
x;21266463;50.0947;14.4095
x;21266465;50.0891;14.4145
x;21266467;50.0898;14.4113
x;21266471;50.0873;14.4151
x;21266477;50.086;14.4146
x;21266482;50.0861;14.418
x;21266623;50.0873;14.3883
x;21266630;50.0885;14.3968
x;21266829;50.1142;14.2836
x;21266834;50.1059;14.2701
x;21298829;50.0409;14.247
x;21298834;50.0431;14.246
x;21298847;50.0438;14.2571
x;21298850;50.047;14.2634
x;21298851;50.0476;14.2648
x;21298857;50.0507;14.2725
x;21298869;50.0547;14.2823
x;21298875;50.0563;14.2871
x;21298881;50.0524;14.2913
x;21298884;50.0503;14.293
x;21298885;50.0502;14.2932
x;21298886;50.05;14.2938
x;21298888;50.05;14.2943
x;21298903;50.0564;14.2867
x;21298904;50.0562;14.2875
x;21298906;50.0556;14.2884
x;21298907;50.0551;14.2889
x;21298909;50.0535;14.2905
x;21298910;50.0524;14.2915
x;21299082;50.0388;14.2444
x;21299099;50.0502;14.2943
x;21299102;50.0499;14.2948
x;21299103;50.0495;14.2978
x;21299110;50.0511;14.2955
x;21299201;50.1267;14.4884
x;21299202;50.1185;14.4991
x;21299203;50.1228;14.5072
x;21299205;50.1275;14.5006
x;21299207;50.1287;14.4973
x;21299209;50.1287;14.4941
x;21299210;50.1284;14.493
x;21299211;50.1267;14.4883
x;21299212;50.1184;14.4991
x;21299215;50.1275;14.4871
x;21299216;50.1277;14.4871
x;21299217;50.1274;14.4865
x;21299221;50.1277;14.4853
x;21299224;50.1249;14.5014
x;21299225;50.1243;14.503
x;21299226;50.1259;14.4989
x;21299228;50.1248;14.5039
x;21300544;50.0441;14.4446
x;21302087;50.0601;14.4064
x;21302090;50.0358;14.4078
x;21302098;50.0723;14.3974
x;21302108;50.0563;14.287
x;21303760;50.1266;14.4535
x;21303763;50.1268;14.4545
x;21303767;50.1261;14.4554
x;21303770;50.1265;14.457
x;21303777;50.1253;14.4569
x;21303780;50.1275;14.4542
x;21303781;50.0442;14.4712
x;21303787;50.051;14.4786
x;21303793;50.0587;14.4812
x;21303797;50.059;14.4873
x;21303803;50.062;14.4983
x;21303819;50.0708;14.5322
x;21303821;50.0714;14.5342
x;21303829;50.1325;14.4905
x;21303838;50.1205;14.5165
x;21303840;50.1166;14.5201
x;21303849;50.1048;14.5312
x;21303860;50.0928;14.532
x;21303862;50.0885;14.5361
x;21303864;50.0844;14.5379
x;21303868;50.0745;14.5376
x;21303871;50.0729;14.5363
x;21303897;50.1274;14.4843
x;21303898;50.1289;14.4863
x;21303925;50.0595;14.4907
x;21305179;50.0425;14.4618
x;21311239;50.1035;14.5199
x;21311242;50.102;14.5053
x;21311251;50.1066;14.4884
x;21311252;50.1045;14.4825
x;21311255;50.1036;14.4797
x;21311258;50.1035;14.4733
x;21311259;50.1047;14.4731
x;21311262;50.1014;14.4731
x;21311285;50.0939;14.4596
x;21311287;50.0943;14.459
x;21311291;50.0941;14.4584
x;21311296;50.0924;14.4571
x;21311297;50.0922;14.4572
x;21311300;50.0916;14.4563
x;21311309;50.091;14.4531
x;21311310;50.0905;14.4534
x;21311322;50.0874;14.4529
x;21311324;50.0866;14.4625
x;21311328;50.0872;14.4637
x;21311329;50.0875;14.4641
x;21311332;50.0878;14.4659
x;21311887;50.0865;14.4678
x;21311888;50.0868;14.4691
x;21311889;50.0869;14.4696
x;21311890;50.087;14.4698
x;21311891;50.0884;14.469
x;21311893;50.0826;14.4715
x;21311895;50.0785;14.4731
x;21311898;50.0788;14.4734
x;21311902;50.0792;14.4763
x;21311904;50.078;14.4764
x;21311905;50.0781;14.4759
x;21311909;50.076;14.4692
x;21311910;50.0758;14.4687
x;21311911;50.0741;14.4678
x;21311912;50.0735;14.4696
x;21311913;50.0735;14.4702
x;21311916;50.078;14.4661
x;21311917;50.0779;14.4634
x;21311921;50.0755;14.4579
x;21311922;50.0754;14.4543
x;21311923;50.0754;14.4491
x;21311924;50.0753;14.4458
x;21311925;50.0753;14.4439
x;21311926;50.0753;14.442
x;21311927;50.0721;14.4709
x;21311928;50.0711;14.4642
x;21311929;50.0707;14.4611
x;21311930;50.0706;14.4603
x;21311932;50.0681;14.4597
x;21311934;50.0682;14.4584
x;21311936;50.0673;14.4577
x;21311937;50.0667;14.4571
x;21311938;50.0661;14.4521
x;21311939;50.066;14.4522
x;21311943;50.0629;14.4546
x;21311944;50.0621;14.4494
x;21312292;50.0548;14.2877
x;21312299;50.0534;14.2874
x;21312300;50.0535;14.2877
x;21312304;50.0519;14.2881
x;21312309;50.0522;14.2868
x;21312311;50.0525;14.2887
x;21312312;50.0524;14.2885
x;21312313;50.0522;14.2879
x;21312314;50.0521;14.2888
x;21312315;50.0532;14.2869
x;21312316;50.0518;14.2869
x;21312322;50.0168;14.3385
x;21312324;50.0435;14.2704
x;21312330;50.0438;14.2718
x;21312333;50.0432;14.271
x;21312336;50.0527;14.305
x;21312340;50.0518;14.3096
x;21312341;50.062;14.3099
x;21312344;50.0551;14.31
x;21312348;50.0585;14.3114
x;21312351;50.049;14.2733
x;21312352;50.0492;14.2739
x;21312353;50.0482;14.273
x;21312365;50.0496;14.2791
x;21312369;50.051;14.2764
x;21312373;50.057;14.277
x;21312390;50.0784;14.292
x;21312395;50.0511;14.2881
x;21312409;50.0507;14.2932
x;21312410;50.0508;14.2929
x;21312411;50.0507;14.293
x;21312412;50.0507;14.2937
x;21312421;50.0519;14.2964
x;21312428;50.0937;14.2978
x;21312447;50.0432;14.2683
x;21312448;50.0701;14.3716
x;21312471;50.0715;14.3967
x;21312475;50.1002;14.3957
x;21312476;50.1007;14.3948
x;21312477;50.1004;14.396
x;21312481;50.1005;14.3922
x;21312482;50.1001;14.3853
x;21312483;50.0996;14.3755
x;21312484;50.0991;14.37
x;21312486;50.0973;14.3547
x;21312487;50.0963;14.349
x;21312488;50.0934;14.3332
x;21312489;50.0927;14.3265
x;21312492;50.0938;14.3001
x;21312494;50.0272;14.493
x;21312508;50.0411;14.4702
x;21312723;50.1054;14.3924
x;21312724;50.1055;14.395
x;21312725;50.1058;14.3949
x;21312726;50.1071;14.3948
x;21312727;50.1071;14.393
x;21312728;50.1055;14.3947
x;21312729;50.1058;14.3946
x;21312730;50.1071;14.3945
x;21312731;50.1057;14.3924
x;21312732;50.1051;14.3908
x;21312733;50.1057;14.3897
x;21312734;50.1068;14.3917
x;21312735;50.1087;14.3936
x;21312736;50.1087;14.3911
x;21312737;50.107;14.3912
x;21312739;50.1071;14.3928
x;21312741;50.1071;14.3923
x;21312742;50.1068;14.3923
x;21312743;50.1069;14.3912
x;21312891;50.0928;14.3878
x;21317880;50.1264;14.5019
x;21320917;50.0516;14.4573
x;21320918;50.0486;14.4598
x;21320919;50.038;14.4543
x;21383530;50.0912;14.5337
x;21383531;50.0743;14.5377
x;21383534;50.091;14.534
x;21383545;50.1037;14.5319
x;21383546;50.1049;14.5314
x;21383547;50.1055;14.5314
x;21383555;50.1166;14.5203
x;21383557;50.1205;14.5167
x;21383563;50.1347;14.4966
x;21383565;50.0829;14.538
x;21384498;50.0622;14.4061
x;21384502;50.0973;14.4372
x;21384511;50.0989;14.4411
x;21384522;50.1096;14.4443
x;21384524;50.1105;14.4447
x;21384537;50.117;14.4502
x;21384539;50.1177;14.4532
x;21384544;50.1174;14.4588
x;21384546;50.1176;14.4597
x;21384554;50.1181;14.4695
x;21384563;50.1297;14.4859
x;21384568;50.1296;14.4867
x;21384570;50.1291;14.4865
x;21420611;50.0445;14.4084
x;21430581;50.0342;14.3831
x;21430593;50.0358;14.3848
x;21430612;50.0389;14.4033
x;21452975;50.0342;14.3816
x;21452977;50.0346;14.3801
x;21452978;50.0347;14.38
x;21452979;50.0347;14.3798
x;21452984;50.0355;14.3764
x;21453198;50.0329;14.3729
x;21453398;50.0461;14.4094
x;21453490;50.0745;14.4078
x;21453518;50.0499;14.4105
x;21453764;50.0772;14.4292
x;21453765;50.0775;14.4213
x;21453858;50.0754;14.4076
x;21456221;50.0784;14.5635
x;21456226;50.0767;14.5815
x;21456237;50.0946;14.5943
x;21456248;50.1116;14.588
x;21456270;50.1085;14.5466
x;21456271;50.1242;14.5112
x;21456281;50.1252;14.5126
x;21456285;50.1251;14.5134
x;21456288;50.1255;14.5136
x;21456292;50.1257;14.5131
x;21456293;50.1256;14.5128
x;21456295;50.1254;14.5125
x;21456296;50.125;14.513
x;21456302;50.1235;14.506
x;21456306;50.1236;14.502
x;21456310;50.1209;14.502
x;21456313;50.1243;14.4961
x;21456314;50.1273;14.4969
x;21456316;50.1265;14.4939
x;21456322;50.1288;14.4964
x;21456616;50.0757;14.4156
x;21516795;50.0559;14.3398
x;21516802;50.0556;14.3407
x;21516812;50.0548;14.3402
x;21516813;50.0554;14.3394
x;21516821;50.0588;14.3391
x;21516831;50.0652;14.3352
x;21516832;50.0704;14.3353
x;21516837;50.0677;14.3336
x;21516838;50.0676;14.3355
x;21516839;50.0545;14.3399
x;21516845;50.0536;14.3364
x;21516862;50.0766;14.3487
x;21516865;50.0775;14.3484
x;21516886;50.0587;14.3391
x;21516895;50.0552;14.3396
x;21516897;50.0678;14.3355
x;21516898;50.0675;14.3336
x;21516905;50.0849;14.3627
x;21516906;50.0843;14.3608
x;21516910;50.0791;14.3441
x;21516911;50.0896;14.3832
x;21516914;50.0738;14.2902
x;21516929;50.0753;14.29
x;21516937;50.0962;14.296
x;21516942;50.1153;14.285
x;21516945;50.1014;14.2951
x;21516954;50.1133;14.2873
x;21596985;50.025;14.2982
x;21596991;50.0241;14.2978
x;21596993;50.0257;14.2981
x;21596995;50.0264;14.2989
x;21596998;50.0325;14.3125
x;21596999;50.032;14.3111
x;21597000;50.0328;14.312
x;21597002;50.0336;14.3119
x;21597595;50.0353;14.3154
x;21597596;50.0349;14.3147
x;21597600;50.0399;14.3288
x;21597605;50.0346;14.3078
x;21597614;50.0377;14.2919
x;21597618;50.0417;14.2905
x;21597627;50.0439;14.2814
x;21597628;50.0441;14.2814
x;21597629;50.0449;14.2812
x;21597631;50.0452;14.2807
x;21597632;50.0453;14.2802
x;21597636;50.0455;14.274
x;21597643;50.0437;14.2723
x;21597644;50.0431;14.2718
x;21597673;50.0313;14.2247
x;21597681;50.0324;14.2669
x;21597682;50.0327;14.2675
x;21597701;50.0232;14.2862
x;21597723;50.0784;14.2307
x;21597731;50.0607;14.2276
x;21597747;50.0429;14.2233
x;21597752;50.0813;14.2595
x;21597764;50.061;14.2292
x;21597766;50.062;14.2316
x;21597767;50.0622;14.2322
x;21597785;50.0465;14.2573
x;21598269;50.1002;14.3873
x;21598270;50.1001;14.3873
x;21598272;50.0985;14.3877
x;21598273;50.0979;14.3879
x;21598276;50.0946;14.3907
x;21598289;50.0945;14.3918
x;21598290;50.0944;14.3921
x;21598292;50.093;14.3922
x;21598295;50.0879;14.3883
x;21598298;50.0832;14.3582
x;21598305;50.0833;14.3579
x;21598352;50.1003;14.3891
x;21598353;50.1003;14.3892
x;21598354;50.1009;14.3891
x;21598355;50.1045;14.3925
x;21599995;50.0441;14.3379
x;21600001;50.0517;14.3691
x;21600007;50.0594;14.3927
x;21600009;50.0629;14.4054
x;21600011;50.0617;14.4059
x;21631587;50.0484;14.3078
x;21631601;50.041;14.3185
x;21631605;50.0399;14.3251
x;21631606;50.0518;14.3094
x;21631608;50.068;14.3098
x;21631612;50.0764;14.3101
x;21631613;50.0618;14.3094
x;21631615;50.068;14.31
x;21631619;50.0764;14.3102
x;21631620;50.0619;14.3098
x;21631628;50.0999;14.4224
x;21631629;50.1005;14.424
x;21631633;50.0978;14.4075
x;21631636;50.1021;14.433
x;21631639;50.0835;14.3469
x;21631645;50.0893;14.3517
x;21631646;50.0898;14.3515
x;21631647;50.0899;14.3514
x;21631651;50.0918;14.3593
x;21631653;50.0928;14.3709
x;21631654;50.093;14.3725
x;21631656;50.0929;14.378
x;21631662;50.0928;14.3779
x;21631665;50.0871;14.3394
x;21631666;50.087;14.3394
x;21631668;50.0867;14.3391
x;21631670;50.0866;14.3393
x;21631671;50.0865;14.3396
x;21634087;50.091;14.4383
x;21634093;50.0902;14.4392
x;21639636;50.0687;14.5313
x;21639637;50.0699;14.5354
x;21640030;50.1238;14.492
x;21640038;50.1276;14.4906
x;21640039;50.1268;14.4918
x;21640042;50.1166;14.4955
x;21640044;50.1159;14.4942
x;21640047;50.1153;14.4898
x;21640050;50.1135;14.483
x;21640056;50.1156;14.5001
x;21640076;50.1184;14.4992
x;21640077;50.1195;14.5012
x;21640078;50.1228;14.5073
x;21640079;50.118;14.4998
x;21640127;50.081;14.2492
x;21640128;50.0802;14.2469
x;21640129;50.0794;14.2449
x;21640130;50.0789;14.2439
x;21640131;50.0778;14.2418
x;21640134;50.0758;14.237
x;21640136;50.0755;14.2341
x;21640145;50.0636;14.2376
x;21640146;50.0814;14.2536
x;21640147;50.0813;14.2534
x;21672659;50.0519;14.3104
x;21672660;50.0515;14.3104
x;21672664;50.0499;14.3101
x;21672674;50.0469;14.3116
x;21672676;50.0469;14.3142
x;21672677;50.0465;14.3144
x;21672686;50.0483;14.3148
x;21672689;50.0484;14.3138
x;21672690;50.0485;14.3134
x;21672715;50.0468;14.3176
x;21672720;50.0468;14.3173
x;21672750;50.0814;14.4273
x;21672751;50.0795;14.4302
x;21672755;50.0838;14.4281
x;21672756;50.0826;14.4297
x;21672758;50.0861;14.4265
x;21672794;50.0736;14.4186
x;21672823;50.0735;14.42
x;21672832;50.0756;14.4241
x;21673262;50.0948;14.4548
x;21673263;50.0941;14.4514
x;21673265;50.092;14.4487
x;21673266;50.0933;14.448
x;21673267;50.0929;14.4464
x;21673268;50.0916;14.447
x;21673269;50.0912;14.4452
x;21673270;50.0925;14.4445
x;21673271;50.0907;14.4428
x;21673273;50.0905;14.4422
x;21673274;50.092;14.4422
x;21673275;50.0919;14.4419
x;21673276;50.0911;14.4422
x;21673293;50.0776;14.457
x;21673401;50.0867;14.4459
x;21673402;50.0867;14.4483
x;21673404;50.0871;14.4512
x;21673405;50.0874;14.4553
x;21673406;50.0866;14.4554
x;21673407;50.0869;14.4561
x;21673409;50.0881;14.4601
x;21673412;50.0923;14.4702
x;21673413;50.0915;14.4686
x;21673415;50.0903;14.4681
x;21673416;50.0908;14.4707
x;21673417;50.0911;14.4724
x;21673418;50.0915;14.475
x;21673419;50.09;14.4664
x;21673420;50.0917;14.4766
x;21673421;50.0919;14.4782
x;21678189;50.0523;14.2919
x;21678197;50.0524;14.2931
x;21678198;50.0525;14.2933
x;21678202;50.0527;14.293
x;21678204;50.0524;14.293
x;21678206;50.0537;14.2957
x;21678208;50.0536;14.2956
x;21678210;50.0535;14.2956
x;21678211;50.0535;14.2959
x;21678213;50.0536;14.296
x;21678215;50.0537;14.2959
x;21678216;50.0537;14.2954
x;21678225;50.0523;14.2942
x;21678226;50.0522;14.2956
x;21678227;50.0531;14.2955
x;21678228;50.0531;14.295
x;21678229;50.0533;14.2949
x;21678231;50.0534;14.2948
x;21678233;50.0547;14.3408
x;21678244;50.0506;14.3516
x;21678247;50.049;14.3528
x;21678254;50.0546;14.3418
x;21678257;50.0491;14.3541
x;21678371;50.0504;14.4785
x;21678375;50.0543;14.4727
x;21678376;50.057;14.4713
x;21678377;50.0542;14.4725
x;21678379;50.0505;14.4782
x;21678383;50.0682;14.4696
x;21678385;50.0615;14.4696
x;21678386;50.061;14.4695
x;21679625;50.1024;14.4157
x;21679627;50.102;14.4166
x;21679629;50.0998;14.4215
x;21679631;50.0997;14.4217
x;21679632;50.0994;14.4053
x;21688009;50.1063;14.5593
x;21688011;50.1085;14.5698
x;21688012;50.1074;14.5617
x;21710623;50.1143;14.4471
x;21710646;50.1162;14.4334
x;21710651;50.1173;14.4331
x;21710661;50.1173;14.4234
x;21710664;50.1177;14.4201
x;21710666;50.1175;14.418
x;21710671;50.1175;14.4168
x;21710674;50.1168;14.4143
x;21710675;50.1171;14.412
x;21710676;50.1167;14.4118
x;21710694;50.1189;14.4097
x;21710702;50.1229;14.4009
x;21711380;50.1078;14.4368
x;21711382;50.1052;14.4334
x;21711384;50.103;14.4323
x;21711386;50.1005;14.4334
x;21711389;50.0978;14.4333
x;21711391;50.09;14.41
x;21711415;50.0877;14.4039
x;21711417;50.0843;14.4043
x;21711419;50.082;14.4045
x;21712126;50.0516;14.2922
x;21712136;50.0569;14.3383
x;21712167;50.0523;14.2914
x;21712168;50.0716;14.384
x;21712189;50.117;14.4675
x;21713462;50.0915;14.4098
x;21713469;50.0886;14.4036
x;21713473;50.0871;14.4037
x;21713474;50.0868;14.4039
x;21713476;50.0852;14.4043
x;21713478;50.0783;14.4051
x;21713480;50.09;14.4104
x;21713481;50.0949;14.4237
x;21713490;50.0965;14.4317
x;21713491;50.0967;14.4327
x;21713503;50.0984;14.4395
x;21713508;50.1032;14.4433
x;21713509;50.1032;14.4432
x;21713513;50.1049;14.4703
x;21713514;50.1057;14.4706
x;21713518;50.1071;14.4725
x;21713522;50.1103;14.4723
x;21713523;50.1107;14.4727
x;21713524;50.1116;14.4747
x;21713525;50.1125;14.4759
x;21713526;50.1136;14.4762
x;21713531;50.1145;14.4742
x;21713532;50.1141;14.472
x;21713537;50.1016;14.4672
x;21713538;50.1009;14.4673
x;21713539;50.0993;14.469
x;21713675;50.1181;14.4665
x;21713698;50.1228;14.4537
x;21713708;50.1123;14.4786
x;21713710;50.112;14.4768
x;21714168;50.0352;14.3804
x;21714169;50.0355;14.3807
x;21714174;50.0376;14.3872
x;21714177;50.038;14.3911
x;21714194;50.0394;14.397
x;21714196;50.0389;14.3969
x;21714199;50.038;14.3976
x;21714206;50.038;14.4002
x;21714224;50.0494;14.4087
x;21714231;50.0499;14.4107
x;21714239;50.0291;14.3762
x;21714582;50.0162;14.3433
x;21714587;50.0258;14.3713
x;21714695;50.0178;14.394
x;21742821;50.0358;14.3753
x;21742822;50.0359;14.3748
x;21742825;50.0363;14.3731
x;21742827;50.0366;14.3721
x;21742836;50.0363;14.3718
x;21896506;50.0695;14.4057
x;21896509;50.0699;14.409
x;21896511;50.0701;14.4104
x;21896514;50.0721;14.4105
x;21990922;50.0727;14.423
x;24956704;50.0773;14.5187
x;24956705;50.0762;14.5187
x;24958962;50.1105;14.4781
x;24958964;50.1113;14.4696
x;24959031;50.0644;14.4986
x;24967835;50.1251;14.2683
x;24967861;50.1226;14.2651
x;24969713;50.0814;14.5957
x;24969785;50.0766;14.4906
x;24969838;50.1106;14.5068
x;24969840;50.1112;14.5036
x;24969842;50.1112;14.5025
x;24969852;50.1018;14.5032
x;24969860;50.0922;14.4913
x;25183378;50.0895;14.6474
x;25183548;50.0938;14.6486
x;25183584;50.094;14.6501
x;25184172;50.0942;14.6359
x;25237298;50.1295;14.4521
x;25237301;50.1328;14.4531
x;25237452;50.1642;14.4052
x;25239197;50.1075;14.5552
x;25240072;50.107;14.5529
x;25240102;50.1068;14.5581
x;25240103;50.106;14.5573
x;25241610;50.1191;14.5298
x;25245809;50.1107;14.5565
x;25245816;50.1152;14.5729
x;25245820;50.0895;14.5471
x;25269070;50.1327;14.619
x;25269072;50.1303;14.6203
x;25269074;50.1279;14.6235
x;25269081;50.1144;14.5882
x;25269082;50.1123;14.5878
x;25269088;50.1099;14.5753
x;25269089;50.1082;14.5735
x;25269092;50.1088;14.5743
x;25269095;50.128;14.6235
x;25269097;50.1289;14.6234
x;25269102;50.1244;14.6108
x;25269114;50.1093;14.577
x;25314224;50.1239;14.2673
x;25314225;50.1238;14.2679
x;25314227;50.1241;14.2692
x;25314232;50.1245;14.27
x;25314234;50.1248;14.2709
x;25314238;50.1256;14.272
x;25314244;50.1245;14.2684
x;25314247;50.1245;14.2692
x;25314252;50.1186;14.2615
x;25314255;50.118;14.2623
x;25314260;50.1168;14.2648
x;25314268;50.1182;14.2697
x;25314297;50.1247;14.2714
x;25314306;50.1269;14.2728
x;25314321;50.1288;14.2771
x;25314327;50.1294;14.2821
x;25314331;50.1294;14.282
x;25314364;50.1324;14.2979
x;25314387;50.13;14.3024
x;25314395;50.1292;14.3063
x;25314408;50.1382;14.3123
x;25314419;50.141;14.3174
x;25314580;50.123;14.2694
x;25315002;50.0865;14.6461
x;25315045;50.0922;14.643
x;25315053;50.0936;14.6478
x;25315060;50.0989;14.6522
x;25315063;50.0994;14.6499
x;25315065;50.0998;14.6499
x;25315066;50.1003;14.6499
x;25339626;50.0912;14.4382
x;25339631;50.0959;14.293
x;25339632;50.0983;14.2896
x;25339636;50.1002;14.2878
x;25339637;50.1008;14.289
x;25339673;50.1024;14.2892
x;25339727;50.1099;14.282
x;25339728;50.1095;14.2794
x;25339733;50.1077;14.2774
x;25339739;50.1095;14.2747
x;25341622;50.1088;14.2732
x;25341623;50.1077;14.272
x;25341625;50.1065;14.2707
x;25376168;50.0264;14.3669
x;25376169;50.0265;14.367
x;25376180;50.0294;14.3665
x;25376192;50.0309;14.3632
x;25376596;50.0314;14.3742
x;25376608;50.0345;14.3799
x;25376617;50.0332;14.3788
x;25376621;50.0328;14.3778
x;25376722;50.0312;14.3733
x;25376725;50.0308;14.3721
x;25376737;50.0295;14.3671
x;25376770;50.0261;14.3668
x;25376771;50.0262;14.3668
x;25376797;50.0374;14.3879
x;25376807;50.0364;14.3878
x;25376808;50.0363;14.3879
x;25377137;50.0724;14.538
x;25436556;50.0826;14.6482
x;25436569;50.0902;14.6531
x;25436589;50.0923;14.6429
x;25436604;50.0977;14.6435
x;25436640;50.0996;14.6313
x;25450767;50.0557;14.578
x;25450782;50.0582;14.585
x;25450785;50.0593;14.586
x;25450788;50.0606;14.588
x;25450791;50.061;14.5885
x;25450792;50.0613;14.5889
x;25450794;50.0624;14.5904
x;25450795;50.0631;14.5911
x;25450797;50.0635;14.5938
x;25450808;50.0757;14.6029
x;25450809;50.0797;14.6043
x;25450826;50.1049;14.5893
x;25450837;50.0811;14.593
x;25532540;50.0725;14.4084
x;25532761;50.1341;14.4922
x;25532881;50.1364;14.4978
x;25533345;50.0445;14.5188
x;25533348;50.0454;14.5195
x;25533349;50.0458;14.5201
x;25533351;50.0462;14.5213
x;25533359;50.0459;14.5267
x;25533363;50.0469;14.5282
x;25533365;50.048;14.5288
x;25533369;50.0491;14.5273
x;25533370;50.0492;14.5271
x;25533371;50.0494;14.527
x;25533374;50.0506;14.5256
x;25533375;50.0507;14.5251
x;25533376;50.051;14.524
x;25533386;50.0531;14.5225
x;25533387;50.0529;14.5225
x;25533626;50.0535;14.5362
x;25533766;50.0383;14.5095
x;25544701;50.1616;14.4835
x;25552426;50.1005;14.4899
x;25552430;50.1004;14.488
x;25552434;50.097;14.4788
x;25552716;50.1091;14.4802
x;25552798;50.1116;14.4768
x;25552803;50.1106;14.4774
